,Date,Airport,TEMP,PRECIP
3919,2013-11-23,SBN,26.0,0.0
3920,2013-11-23,SBP,56.0,0.0
3921,2013-11-23,SCC,0.0,0.0
3922,2013-11-23,SCE,30.0,0.0
3923,2013-11-23,SDF,36.0,0.0
3924,2013-11-23,SEA,43.0,0.0
3925,2013-11-23,SFO,58.0,0.0
3926,2013-11-23,SGF,28.0,0.0
3927,2013-11-23,SGU,42.0,0.28
3928,2013-11-23,SHV,44.0,0.25
3929,2013-11-23,SIT,40.0,0.37
3930,2013-11-23,SJC,53.0,0.0
3931,2013-11-23,SJT,33.0,0.02
3932,2013-11-23,SJU,79.0,0.0
3933,2013-11-23,SLC,37.0,0.0
3934,2013-11-23,SMF,48.0,0.0
3935,2013-11-23,SMX,57.0,0.0
3936,2013-11-23,SNA,60.0,0.0
3937,2013-11-23,SPI,23.0,0.0
3938,2013-11-23,SPN,82.0,0.0
3939,2013-11-23,SPS,34.0,0.0
3940,2013-11-23,SRQ,75.0,0.0
3941,2013-11-23,STL,27.0,0.0
3942,2013-11-23,STT,81.0,0.0
3943,2013-11-23,STX,81.0,0.01
3944,2013-11-23,SUN,36.0,0.0
3945,2013-11-23,SUX,14.0,0.0
3946,2013-11-23,SWF,38.0,0.0
3947,2013-11-23,SYR,30.0,0.16
3948,2013-11-23,TLH,68.0,0.0
3949,2013-11-23,TPA,73.0,0.0
3950,2013-11-23,TRI,43.0,0.0
3951,2013-11-23,TTN,42.0,0.0
3952,2013-11-23,TUL,34.0,0.0
3953,2013-11-23,TUS,51.0,1.21
3954,2013-11-23,TVC,24.0,0.08
3955,2013-11-23,TWF,26.0,0.0
3956,2013-11-23,TXK,42.0,0.38
3957,2013-11-23,TYR,43.0,0.18
3958,2013-11-23,TYS,44.0,0.0
3959,2013-11-23,VLD,71.0,0.14
3960,2013-11-23,VPS,64.0,0.0
3961,2013-11-23,WRG,38.0,0.77
3962,2013-11-23,XNA,30.0,0.0
3963,2013-11-23,YAK,37.0,0.49
3964,2013-11-23,YUM,58.0,0.0
3965,2013-11-24,ABE,25.0,0.0
3966,2013-11-24,ABI,32.0,0.34
3967,2013-11-24,ABQ,28.0,0.02
3968,2013-11-24,ABR,28.0,0.0
3969,2013-11-24,ABY,47.0,0.0
3970,2013-11-24,ACT,36.0,0.16
3971,2013-11-24,ACV,50.0,0.0
3972,2013-11-24,ADK,32.0,0.0
3973,2013-11-24,ADQ,41.0,0.08
3974,2013-11-24,AEX,42.0,0.0
3975,2013-11-24,AGS,41.0,0.0
3976,2013-11-24,ALB,21.0,0.0
3977,2013-11-24,ALO,13.0,0.0
3978,2013-11-24,AMA,27.0,0.38
3979,2013-11-24,ANC,31.0,0.0
3980,2013-11-24,APN,15.0,0.0
3981,2013-11-24,ART,19.0,0.0
3982,2013-11-24,ASE,28.0,0.15
3983,2013-11-24,ATL,39.0,0.0
3984,2013-11-24,ATW,15.0,0.0
3985,2013-11-24,AUS,39.0,0.31
3986,2013-11-24,AVL,28.0,0.0
3987,2013-11-24,AVP,20.0,0.0
3988,2013-11-24,AZO,20.0,0.0
3989,2013-11-24,BDL,24.0,0.0
3990,2013-11-24,BET,3.0,0.0
3991,2013-11-24,BFL,57.0,0.0
3992,2013-11-24,BGM,17.0,0.05
3993,2013-11-24,BGR,22.0,0.0
3994,2013-11-24,BHM,36.0,0.0
3995,2013-11-24,BIL,35.0,0.0
3996,2013-11-24,BIS,28.0,0.0
3997,2013-11-24,BJI,19.0,0.0
3998,2013-11-24,BKG,20.0,0.0
3999,2013-11-24,BLI,39.0,0.0
4000,2013-11-24,BMI,24.0,0.0
4001,2013-11-24,BNA,28.0,0.0
4002,2013-11-24,BOI,32.0,0.0
4003,2013-11-24,BOS,26.0,0.0
4004,2013-11-24,BPT,47.0,0.0
4005,2013-11-24,BQK,50.0,0.0
4006,2013-11-24,BQN,83.0,0.0
4007,2013-11-24,BRD,20.0,0.0
4008,2013-11-24,BRO,49.0,0.0
4009,2013-11-24,BRW,2.0,0.01
4010,2013-11-24,BTM,24.0,0.0
4011,2013-11-24,BTR,46.0,0.0
4012,2013-11-24,BTV,18.0,0.01
4013,2013-11-24,BUF,20.0,0.01
4014,2013-11-24,BUR,58.0,0.0
4015,2013-11-24,BWI,27.0,0.0
4016,2013-11-24,BZN,22.0,0.0
4017,2013-11-24,CAE,42.0,0.0
4018,2013-11-24,CAK,21.0,0.0
4019,2013-11-24,CDC,30.0,0.0
4020,2013-11-24,CDV,33.0,0.53
4021,2013-11-24,CEC,53.0,0.0
4022,2013-11-24,CHA,34.0,0.0
4023,2013-11-24,CHO,27.0,0.0
4024,2013-11-24,CHS,47.0,0.0
4025,2013-11-24,CIC,46.0,0.0
4026,2013-11-24,CID,16.0,0.0
4027,2013-11-24,CIU,14.0,0.03
4028,2013-11-24,CLD,56.0,0.0
4029,2013-11-24,CLE,24.0,0.0
4030,2013-11-24,CLL,41.0,0.38
4031,2013-11-24,CLT,35.0,0.0
4032,2013-11-24,CMH,23.0,0.0
4033,2013-11-24,CMI,18.0,0.0
4034,2013-11-24,CMX,14.0,0.0
4035,2013-11-24,COD,24.0,0.0
4036,2013-11-24,COS,28.0,0.1
4037,2013-11-24,COU,20.0,0.0
4038,2013-11-24,CPR,20.0,0.0
4039,2013-11-24,CRP,45.0,0.09
4040,2013-11-24,CRW,23.0,0.0
4041,2013-11-24,CSG,44.0,0.0
4042,2013-11-24,CVG,22.0,0.0
4043,2013-11-24,CWA,12.0,0.0
4044,2013-11-24,DAB,66.0,0.0
4045,2013-11-24,DAL,36.0,0.01
4046,2013-11-24,DAY,22.0,0.0
4047,2013-11-24,DBQ,16.0,0.0
4048,2013-11-24,DCA,30.0,0.0
4049,2013-11-24,DEN,29.0,0.0
4050,2013-11-24,DFW,35.0,0.02
4051,2013-11-24,DHN,48.0,0.0
4052,2013-11-24,DIK,31.0,0.0
4053,2013-11-24,DLH,16.0,0.0
4054,2013-11-24,DRO,28.0,0.15
4055,2013-11-24,DSM,17.0,0.0
4056,2013-11-24,DTW,20.0,0.0
4057,2013-11-24,EAU,14.0,0.0
4058,2013-11-24,ECP,52.0,0.0
4059,2013-11-24,EGE,32.0,0.01
4060,2013-11-24,EKO,32.0,0.0
4061,2013-11-24,ELM,20.0,0.0
4062,2013-11-24,ELP,32.0,0.08
4063,2013-11-24,ERI,23.0,0.04
4064,2013-11-24,ESC,17.0,0.0
4065,2013-11-24,EUG,35.0,0.0
4066,2013-11-24,EVV,26.0,0.0
4067,2013-11-24,EWN,40.0,0.0
4068,2013-11-24,EWR,27.0,0.0
4069,2013-11-24,EYW,78.0,0.06
4070,2013-11-24,FAI,3.0,0.0
4071,2013-11-24,FAR,26.0,0.0
4072,2013-11-24,FAT,55.0,0.0
4073,2013-11-24,FAY,36.0,0.0
4074,2013-11-24,FCA,23.0,0.0
4075,2013-11-24,FLG,28.0,0.16
4076,2013-11-24,FLL,74.0,0.3
4077,2013-11-24,FNT,20.0,0.0
4078,2013-11-24,FSD,25.0,0.0
4079,2013-11-24,FSM,31.0,0.01
4080,2013-11-24,FWA,21.0,0.0
4081,2013-11-24,GCC,36.0,0.0
4082,2013-11-24,GCK,28.0,0.02
4083,2013-11-24,GEG,28.0,0.0
4084,2013-11-24,GFK,21.0,0.0
4085,2013-11-24,GGG,39.0,0.1
4086,2013-11-24,GJT,35.0,0.0
4087,2013-11-24,GNV,56.0,0.0
4088,2013-11-24,GPT,48.0,0.0
4089,2013-11-24,GRB,17.0,0.0
4090,2013-11-24,GRI,27.0,0.0
4091,2013-11-24,GRK,36.0,0.08
4092,2013-11-24,GRR,22.0,0.0
4093,2013-11-24,GSO,33.0,0.0
4094,2013-11-24,GSP,36.0,0.0
4095,2013-11-24,GTF,38.0,0.0
4096,2013-11-24,GTR,36.0,0.0
4097,2013-11-24,GUC,30.0,0.0
4098,2013-11-24,GUM,84.0,0.0
4099,2013-11-24,HIB,14.0,0.0
4100,2013-11-24,HLN,21.0,0.0
4101,2013-11-24,HNL,73.0,0.0
4102,2013-11-24,HOB,26.0,0.01
4103,2013-11-24,HOU,46.0,0.0
4104,2013-11-24,HPN,24.0,0.0
4105,2013-11-24,HRL,47.0,0.03
4106,2013-11-24,HSV,33.0,0.0
4107,2013-11-24,IAD,27.0,0.0
4108,2013-11-24,IAH,46.0,0.0
4109,2013-11-24,ICT,24.0,0.0
4110,2013-11-24,IDA,25.0,0.0
4111,2013-11-24,ILG,27.0,0.0
4112,2013-11-24,ILM,40.0,0.0
4113,2013-11-24,IMT,17.0,0.0
4114,2013-11-24,IND,21.0,0.0
4115,2013-11-24,INL,15.0,0.0
4116,2013-11-24,ISN,24.0,0.0
4117,2013-11-24,ISP,27.0,0.0
4118,2013-11-24,ITH,18.0,0.0
4119,2013-11-24,ITO,76.0,0.0
4120,2013-11-24,IYK,,
4121,2013-11-24,JAC,17.0,0.0
4122,2013-11-24,JAN,40.0,0.0
4123,2013-11-24,JAX,55.0,0.0
4124,2013-11-24,JFK,28.0,0.0
4125,2013-11-24,JLN,24.0,0.0
4126,2013-11-24,JNU,26.0,0.0
4127,2013-11-24,KOA,78.0,0.0
4128,2013-11-24,KTN,40.0,0.15
4129,2013-11-24,LAN,19.0,0.0
4130,2013-11-24,LAR,22.0,0.0
4131,2013-11-24,LAS,51.0,0.0
4132,2013-11-24,LAW,29.0,0.0
4133,2013-11-24,LAX,59.0,0.0
4134,2013-11-24,LBB,27.0,0.31
4135,2013-11-24,LCH,47.0,0.0
4136,2013-11-24,LEX,24.0,0.0
4137,2013-11-24,LFT,47.0,0.0
4138,2013-11-24,LGA,28.0,0.0
4139,2013-11-24,LGB,58.0,0.0
4140,2013-11-24,LIH,71.0,0.0
4141,2013-11-24,LIT,30.0,0.0
4142,2013-11-24,LMT,31.0,0.0
4143,2013-11-24,LNK,21.0,0.0
4144,2013-11-24,LRD,43.0,0.08
4145,2013-11-24,LSE,18.0,0.0
4146,2013-11-24,LWS,30.0,0.0
4147,2013-11-24,MAF,30.0,0.09
4148,2013-11-24,MBS,20.0,0.0
4149,2013-11-24,MCI,20.0,0.0
4150,2013-11-24,MCO,67.0,0.0
4151,2013-11-24,MDT,27.0,0.0
4152,2013-11-24,MDW,20.0,0.0
4153,2013-11-24,MEM,31.0,0.0
4154,2013-11-24,MFE,47.0,0.02
4155,2013-11-24,MFR,39.0,0.0
4156,2013-11-24,MGM,45.0,0.0
4157,2013-11-24,MHK,22.0,0.0
4158,2013-11-24,MHT,24.0,0.02
4159,2013-11-24,MIA,77.0,0.1
4160,2013-11-24,MKE,19.0,0.0
4161,2013-11-24,MKG,25.0,0.02
4162,2013-11-24,MLB,71.0,0.04
4163,2013-11-24,MLI,19.0,0.0
4164,2013-11-24,MLU,36.0,0.0
4165,2013-11-24,MOB,46.0,0.0
4166,2013-11-24,MOD,51.0,0.0
4167,2013-11-24,MOT,28.0,0.0
4168,2013-11-24,MQT,26.0,0.1
4169,2013-11-24,MRY,55.0,0.0
4170,2013-11-24,MSN,18.0,0.0
4171,2013-11-24,MSO,23.0,0.0
4172,2013-11-24,MSP,20.0,0.0
4173,2013-11-24,MSY,50.0,0.0
4174,2013-11-24,MTJ,35.0,0.3
4175,2013-11-24,MYR,42.0,0.0
4176,2013-11-24,OAJ,35.0,0.0
4177,2013-11-24,OAK,50.0,0.0
4178,2013-11-24,OGG,71.0,0.0
4179,2013-11-24,OKC,28.0,0.24
4180,2013-11-24,OMA,21.0,0.0
4181,2013-11-24,OME,6.0,0.0
4182,2013-11-24,ONT,53.0,0.0
4183,2013-11-24,ORD,19.0,0.0
4184,2013-11-24,ORF,38.0,0.0
4185,2013-11-24,ORH,20.0,0.0
4186,2013-11-24,OTH,49.0,0.0
4187,2013-11-24,OTZ,3.0,0.0
4188,2013-11-24,PAH,27.0,0.0
4189,2013-11-24,PBI,75.0,0.55
4190,2013-11-24,PDX,40.0,0.0
4191,2013-11-24,PHF,36.0,0.0
4192,2013-11-24,PHL,28.0,0.0
4193,2013-11-24,PHX,56.0,0.01
4194,2013-11-24,PIA,19.0,0.0
4195,2013-11-24,PIH,27.0,0.0
4196,2013-11-24,PIT,20.0,0.0
4197,2013-11-24,PLN,18.0,0.15
4198,2013-11-24,PNS,50.0,0.0
4199,2013-11-24,PPG,82.0,0.35
4200,2013-11-24,PSC,25.0,0.0
4201,2013-11-24,PSE,78.0,0.0
4202,2013-11-24,PSG,30.0,0.01
4203,2013-11-24,PSP,58.0,0.0
4204,2013-11-24,PVD,26.0,0.0
4205,2013-11-24,PWM,24.0,0.0
4206,2013-11-24,RAP,37.0,0.0
4207,2013-11-24,RDD,46.0,0.0
4208,2013-11-24,RDM,31.0,0.0
4209,2013-11-24,RDU,33.0,0.0
4210,2013-11-24,RHI,6.0,0.0
4211,2013-11-24,RIC,33.0,0.0
4212,2013-11-24,RKS,28.0,0.0
4213,2013-11-24,RNO,36.0,0.0
4214,2013-11-24,ROA,27.0,0.0
4215,2013-11-24,ROC,21.0,0.02
4216,2013-11-24,ROW,28.0,0.07
4217,2013-11-24,RST,13.0,0.0
4218,2013-11-24,RSW,70.0,0.0
4219,2013-11-24,SAF,20.0,0.0
4220,2013-11-24,SAN,60.0,0.0
4221,2013-11-24,SAT,40.0,0.44
4222,2013-11-24,SAV,49.0,0.0
4223,2013-11-24,SBA,56.0,0.0
4224,2013-11-24,SBN,23.0,0.0
4225,2013-11-24,SBP,54.0,0.0
4226,2013-11-24,SCC,-6.0,0.0
4227,2013-11-24,SCE,22.0,0.0
4228,2013-11-24,SDF,26.0,0.0
4229,2013-11-24,SEA,43.0,0.0
4230,2013-11-24,SFO,53.0,0.0
4231,2013-11-24,SGF,22.0,0.0
4232,2013-11-24,SGU,47.0,0.0
4233,2013-11-24,SHV,39.0,0.02
4234,2013-11-24,SIT,34.0,0.01
4235,2013-11-24,SJC,53.0,0.0
4236,2013-11-24,SJT,34.0,0.52
4237,2013-11-24,SJU,79.0,0.0
4238,2013-11-24,SLC,43.0,0.0
4239,2013-11-24,SMF,49.0,0.0
4240,2013-11-24,SMX,57.0,0.0
4241,2013-11-24,SNA,58.0,0.0
4242,2013-11-24,SPI,19.0,0.0
4243,2013-11-24,SPN,84.0,0.0
4244,2013-11-24,SPS,31.0,0.06
4245,2013-11-24,SRQ,67.0,0.0
4246,2013-11-24,STL,23.0,0.0
4247,2013-11-24,STT,81.0,0.0
4248,2013-11-24,STX,81.0,0.0
4249,2013-11-24,SUN,33.0,0.0
4250,2013-11-24,SUX,22.0,0.0
4251,2013-11-24,SWF,24.0,0.0
4252,2013-11-24,SYR,21.0,0.07
4253,2013-11-24,TLH,55.0,0.0
4254,2013-11-24,TPA,64.0,0.0
4255,2013-11-24,TRI,26.0,0.0
4256,2013-11-24,TTN,25.0,0.0
4257,2013-11-24,TUL,28.0,0.0
4258,2013-11-24,TUS,53.0,0.0
4259,2013-11-24,TVC,21.0,0.0
4260,2013-11-24,TWF,31.0,0.0
4261,2013-11-24,TXK,34.0,0.04
4262,2013-11-24,TYR,38.0,0.18
4263,2013-11-24,TYS,32.0,0.0
4264,2013-11-24,VLD,52.0,0.0
4265,2013-11-24,VPS,50.0,0.0
4266,2013-11-24,WRG,34.0,0.11
4267,2013-11-24,XNA,24.0,0.0
4268,2013-11-24,YAK,26.0,0.0
4269,2013-11-24,YUM,60.0,0.0
4270,2013-11-25,ABE,26.0,0.0
4271,2013-11-25,ABI,33.0,0.01
4272,2013-11-25,ABQ,37.0,0.01
4273,2013-11-25,ABR,29.0,0.0
4274,2013-11-25,ABY,48.0,0.0
4275,2013-11-25,ACT,35.0,0.5
4276,2013-11-25,ACV,45.0,0.0
4277,2013-11-25,ADK,30.0,0.0
4278,2013-11-25,ADQ,37.0,0.12
4279,2013-11-25,AEX,38.0,3.45
4280,2013-11-25,AGS,40.0,0.0
4281,2013-11-25,ALB,22.0,0.0
4282,2013-11-25,ALO,27.0,0.21
4283,2013-11-25,AMA,28.0,0.0
4284,2013-11-25,ANC,26.0,0.0
4285,2013-11-25,APN,26.0,0.0
4286,2013-11-25,ART,22.0,0.0
4287,2013-11-25,ASE,27.0,0.0
4288,2013-11-25,ATL,38.0,0.0
4289,2013-11-25,ATW,28.0,0.0
4290,2013-11-25,AUS,38.0,0.81
4291,2013-11-25,AVL,30.0,0.0
4292,2013-11-25,AVP,25.0,0.0
4293,2013-11-25,AZO,25.0,0.0
4294,2013-11-25,BDL,26.0,0.0
4295,2013-11-25,BET,20.0,0.02
4296,2013-11-25,BFL,54.0,0.0
4297,2013-11-25,BGM,20.0,0.0
4298,2013-11-25,BGR,21.0,0.0
4299,2013-11-25,BHM,39.0,0.84
4300,2013-11-25,BIL,34.0,0.0
4301,2013-11-25,BIS,30.0,0.0
4302,2013-11-25,BJI,26.0,0.0
4303,2013-11-25,BKG,29.0,0.0
4304,2013-11-25,BLI,41.0,0.0
4305,2013-11-25,BMI,27.0,0.0
4306,2013-11-25,BNA,35.0,0.21
4307,2013-11-25,BOI,35.0,0.0
4308,2013-11-25,BOS,26.0,0.0
4309,2013-11-25,BPT,42.0,1.88
4310,2013-11-25,BQK,47.0,0.0
4311,2013-11-25,BQN,81.0,0.0
4312,2013-11-25,BRD,31.0,0.0
4313,2013-11-25,BRO,45.0,0.2
4314,2013-11-25,BRW,-7.0,0.0
4315,2013-11-25,BTM,31.0,0.0
4316,2013-11-25,BTR,44.0,0.22
4317,2013-11-25,BTV,20.0,0.0
4318,2013-11-25,BUF,27.0,0.01
4319,2013-11-25,BUR,60.0,0.0
4320,2013-11-25,BWI,28.0,0.0
4321,2013-11-25,BZN,32.0,0.0
4322,2013-11-25,CAE,36.0,0.0
4323,2013-11-25,CAK,26.0,0.03
4324,2013-11-25,CDC,35.0,0.0
4325,2013-11-25,CDV,31.0,0.0
4326,2013-11-25,CEC,48.0,0.0
4327,2013-11-25,CHA,37.0,0.43
4328,2013-11-25,CHO,26.0,0.0
4329,2013-11-25,CHS,42.0,0.0
4330,2013-11-25,CIC,46.0,0.0
4331,2013-11-25,CID,28.0,0.08
4332,2013-11-25,CIU,28.0,0.0
4333,2013-11-25,CLD,58.0,0.0
4334,2013-11-25,CLE,28.0,0.0
4335,2013-11-25,CLL,39.0,1.33
4336,2013-11-25,CLT,31.0,0.0
4337,2013-11-25,CMH,28.0,0.02
4338,2013-11-25,CMI,28.0,0.0
4339,2013-11-25,CMX,29.0,0.11
4340,2013-11-25,COD,29.0,0.0
4341,2013-11-25,COS,33.0,0.0
4342,2013-11-25,COU,33.0,0.0
4343,2013-11-25,CPR,29.0,0.0
4344,2013-11-25,CRP,44.0,0.27
4345,2013-11-25,CRW,31.0,0.0
4346,2013-11-25,CSG,43.0,0.0
4347,2013-11-25,CVG,30.0,0.01
4348,2013-11-25,CWA,28.0,0.0
4349,2013-11-25,DAB,69.0,0.0
4350,2013-11-25,DAL,36.0,0.66
4351,2013-11-25,DAY,28.0,0.0
4352,2013-11-25,DBQ,25.0,0.13
4353,2013-11-25,DCA,31.0,0.0
4354,2013-11-25,DEN,34.0,0.01
4355,2013-11-25,DFW,36.0,0.52
4356,2013-11-25,DHN,46.0,0.0
4357,2013-11-25,DIK,28.0,0.0
4358,2013-11-25,DLH,29.0,0.01
4359,2013-11-25,DRO,27.0,0.0
4360,2013-11-25,DSM,33.0,0.0
4361,2013-11-25,DTW,25.0,0.0
4362,2013-11-25,EAU,32.0,0.0
4363,2013-11-25,ECP,53.0,0.0
4364,2013-11-25,EGE,28.0,0.01
4365,2013-11-25,EKO,34.0,0.0
4366,2013-11-25,ELM,22.0,0.0
4367,2013-11-25,ELP,39.0,0.0
4368,2013-11-25,ERI,26.0,0.02
4369,2013-11-25,ESC,30.0,0.0
4370,2013-11-25,EUG,36.0,0.0
4371,2013-11-25,EVV,33.0,0.02
4372,2013-11-25,EWN,35.0,0.0
4373,2013-11-25,EWR,29.0,0.0
4374,2013-11-25,EYW,75.0,1.3
4375,2013-11-25,FAI,3.0,0.02
4376,2013-11-25,FAR,30.0,0.0
4377,2013-11-25,FAT,60.0,0.0
4378,2013-11-25,FAY,32.0,0.0
4379,2013-11-25,FCA,22.0,0.0
4380,2013-11-25,FLG,29.0,0.0
4381,2013-11-25,FLL,73.0,0.04
4382,2013-11-25,FNT,27.0,0.0
4383,2013-11-25,FSD,31.0,0.0
4384,2013-11-25,FSM,34.0,0.03
4385,2013-11-25,FWA,24.0,0.0
4386,2013-11-25,GCC,28.0,0.0
4387,2013-11-25,GCK,30.0,0.0
4388,2013-11-25,GEG,29.0,0.0
4389,2013-11-25,GFK,27.0,0.0
4390,2013-11-25,GGG,36.0,0.82
4391,2013-11-25,GJT,37.0,0.0
4392,2013-11-25,GNV,60.0,0.0
4393,2013-11-25,GPT,52.0,0.3
4394,2013-11-25,GRB,29.0,0.0
4395,2013-11-25,GRI,36.0,0.0
4396,2013-11-25,GRK,34.0,0.42
4397,2013-11-25,GRR,27.0,0.05
4398,2013-11-25,GSO,30.0,0.0
4399,2013-11-25,GSP,33.0,0.0
4400,2013-11-25,GTF,30.0,0.0
4401,2013-11-25,GTR,38.0,0.88
4402,2013-11-25,GUC,24.0,0.0
4403,2013-11-25,GUM,82.0,0.04
4404,2013-11-25,HIB,28.0,0.0
4405,2013-11-25,HLN,28.0,0.0
4406,2013-11-25,HNL,78.0,0.0
4407,2013-11-25,HOB,34.0,0.0
4408,2013-11-25,HOU,42.0,1.26
4409,2013-11-25,HPN,26.0,0.0
4410,2013-11-25,HRL,44.0,0.63
4411,2013-11-25,HSV,36.0,0.53
4412,2013-11-25,IAD,27.0,0.0
4413,2013-11-25,IAH,41.0,0.55
4414,2013-11-25,ICT,32.0,0.0
4415,2013-11-25,IDA,28.0,0.0
4416,2013-11-25,ILG,27.0,0.0
4417,2013-11-25,ILM,35.0,0.0
4418,2013-11-25,IMT,30.0,0.0
4419,2013-11-25,IND,26.0,0.0
4420,2013-11-25,INL,26.0,0.02
4421,2013-11-25,ISN,24.0,0.0
4422,2013-11-25,ISP,29.0,0.0
4423,2013-11-25,ITH,23.0,0.0
4424,2013-11-25,ITO,77.0,0.01
4425,2013-11-25,IYK,,
4426,2013-11-25,JAC,26.0,0.0
4427,2013-11-25,JAN,40.0,3.87
4428,2013-11-25,JAX,54.0,0.0
4429,2013-11-25,JFK,30.0,0.0
4430,2013-11-25,JLN,33.0,0.0
4431,2013-11-25,JNU,31.0,0.14
4432,2013-11-25,KOA,76.0,0.0
4433,2013-11-25,KTN,44.0,0.56
4434,2013-11-25,LAN,26.0,0.0
4435,2013-11-25,LAR,24.0,0.0
4436,2013-11-25,LAS,52.0,0.0
4437,2013-11-25,LAW,32.0,0.0
4438,2013-11-25,LAX,60.0,0.0
4439,2013-11-25,LBB,35.0,0.0
4440,2013-11-25,LCH,41.0,1.95
4441,2013-11-25,LEX,33.0,0.02
4442,2013-11-25,LFT,43.0,0.66
4443,2013-11-25,LGA,30.0,0.0
4444,2013-11-25,LGB,61.0,0.0
4445,2013-11-25,LIH,76.0,0.0
4446,2013-11-25,LIT,33.0,0.25
4447,2013-11-25,LMT,33.0,0.0
4448,2013-11-25,LNK,35.0,0.0
4449,2013-11-25,LRD,43.0,0.0
4450,2013-11-25,LSE,34.0,0.0
4451,2013-11-25,LWS,34.0,0.0
4452,2013-11-25,MAF,37.0,0.0
4453,2013-11-25,MBS,28.0,0.0
4454,2013-11-25,MCI,34.0,0.0
4455,2013-11-25,MCO,70.0,0.0
4456,2013-11-25,MDT,27.0,0.0
4457,2013-11-25,MDW,27.0,0.0
4458,2013-11-25,MEM,35.0,0.19
4459,2013-11-25,MFE,45.0,0.35
4460,2013-11-25,MFR,39.0,0.0
4461,2013-11-25,MGM,46.0,0.03
4462,2013-11-25,MHK,32.0,0.0
4463,2013-11-25,MHT,24.0,0.0
4464,2013-11-25,MIA,75.0,0.08
4465,2013-11-25,MKE,27.0,0.02
4466,2013-11-25,MKG,33.0,0.1
4467,2013-11-25,MLB,72.0,0.0
4468,2013-11-25,MLI,29.0,0.0
4469,2013-11-25,MLU,36.0,1.63
4470,2013-11-25,MOB,48.0,0.15
4471,2013-11-25,MOD,50.0,0.0
4472,2013-11-25,MOT,24.0,0.0
4473,2013-11-25,MQT,26.0,0.11
4474,2013-11-25,MRY,58.0,0.0
4475,2013-11-25,MSN,27.0,0.14
4476,2013-11-25,MSO,28.0,0.0
4477,2013-11-25,MSP,34.0,0.0
4478,2013-11-25,MSY,54.0,0.16
4479,2013-11-25,MTJ,34.0,0.0
4480,2013-11-25,MYR,36.0,0.0
4481,2013-11-25,OAJ,32.0,0.0
4482,2013-11-25,OAK,51.0,0.0
4483,2013-11-25,OGG,71.0,0.0
4484,2013-11-25,OKC,32.0,0.04
4485,2013-11-25,OMA,37.0,0.0
4486,2013-11-25,OME,15.0,0.0
4487,2013-11-25,ONT,58.0,0.0
4488,2013-11-25,ORD,27.0,0.03
4489,2013-11-25,ORF,33.0,0.0
4490,2013-11-25,ORH,21.0,0.0
4491,2013-11-25,OTH,47.0,0.0
4492,2013-11-25,OTZ,-6.0,0.0
4493,2013-11-25,PAH,35.0,0.01
4494,2013-11-25,PBI,74.0,0.01
4495,2013-11-25,PDX,40.0,0.0
4496,2013-11-25,PHF,32.0,0.0
4497,2013-11-25,PHL,28.0,0.0
4498,2013-11-25,PHX,55.0,0.0
4499,2013-11-25,PIA,28.0,0.01
4500,2013-11-25,PIH,29.0,0.0
4501,2013-11-25,PIT,26.0,0.01
4502,2013-11-25,PLN,30.0,0.02
4503,2013-11-25,PNS,55.0,0.24
4504,2013-11-25,PPG,83.0,0.03
4505,2013-11-25,PSC,29.0,0.0
4506,2013-11-25,PSE,80.0,0.0
4507,2013-11-25,PSG,40.0,0.17
4508,2013-11-25,PSP,62.0,0.0
4509,2013-11-25,PVD,26.0,0.0
4510,2013-11-25,PWM,24.0,0.0
4511,2013-11-25,RAP,36.0,0.0
4512,2013-11-25,RDD,45.0,0.0
4513,2013-11-25,RDM,30.0,0.0
4514,2013-11-25,RDU,31.0,0.0
4515,2013-11-25,RHI,27.0,0.0
4516,2013-11-25,RIC,29.0,0.0
4517,2013-11-25,RKS,29.0,0.0
4518,2013-11-25,RNO,39.0,0.0
4519,2013-11-25,ROA,27.0,0.0
4520,2013-11-25,ROC,26.0,0.0
4521,2013-11-25,ROW,37.0,0.0
4522,2013-11-25,RST,32.0,0.0
4523,2013-11-25,RSW,71.0,0.0
4524,2013-11-25,SAF,27.0,0.0
4525,2013-11-25,SAN,61.0,0.0
4526,2013-11-25,SAT,41.0,0.37
4527,2013-11-25,SAV,44.0,0.0
4528,2013-11-25,SBA,55.0,0.0
4529,2013-11-25,SBN,25.0,0.02
4530,2013-11-25,SBP,60.0,0.0
4531,2013-11-25,SCC,-4.0,0.0
4532,2013-11-25,SCE,24.0,0.0
4533,2013-11-25,SDF,34.0,0.01
4534,2013-11-25,SEA,45.0,0.0
4535,2013-11-25,SFO,53.0,0.0
4536,2013-11-25,SGF,33.0,0.0
4537,2013-11-25,SGU,45.0,0.0
4538,2013-11-25,SHV,35.0,1.19
4539,2013-11-25,SIT,47.0,0.18
4540,2013-11-25,SJC,53.0,0.0
4541,2013-11-25,SJT,36.0,0.01
4542,2013-11-25,SJU,80.0,0.05
4543,2013-11-25,SLC,39.0,0.0
4544,2013-11-25,SMF,48.0,0.0
4545,2013-11-25,SMX,58.0,0.0
4546,2013-11-25,SNA,60.0,0.0
4547,2013-11-25,SPI,29.0,0.0
4548,2013-11-25,SPN,82.0,0.32
4549,2013-11-25,SPS,33.0,0.01
4550,2013-11-25,SRQ,70.0,0.0
4551,2013-11-25,STL,33.0,0.0
4552,2013-11-25,STT,81.0,0.1
4553,2013-11-25,STX,82.0,0.31
4554,2013-11-25,SUN,34.0,0.0
